Country,Province,City,Pop.,ABBR,Rent,Total COL,Sal,QOL,Prov. ABBR,Lat,Long,Snow Days/Y,Snow Fall/Y,Total Temps Ave,Summer Temps Ave,Spring Temps Ave,Winter Temps Ave,Fall Temps Ave,Highest 3 Year,Lowest 3 Year,Most Days,Sunny Days/Y,Hours Rained/Y,Winter Daylight
Spain,Asturias,Gijón,"268,313",ES,707,1389,1966,76,,43.5449422,-5.66275,3.0,4.666666666666667,15.058120437956205,19.826811594202894,13.284420289855072,10.550184501845019,16.50512820512821,23.1,6.8,Overcast,6.0,1937.6666666666667,9.603443921689216
Spain,Catalonia,Girona,"104,320",ES,973,1580,1895,79,,41.9793006,2.8199439,1.0,0.07,16.70082116788321,24.878623188405797,14.890942028985506,9.354981549815498,17.554945054945055,23.7,1.7,Overcast,15.333333333333334,955.3333333333334,9.739496699466995
Spain,Andalusia,Granada,"230,595",ES,712,1334,2044,79,,37.1734995,-3.5995337,1.3333333333333333,0.7000000000000001,17.249817518248175,27.367028985507243,15.396739130434783,8.476014760147601,17.604395604395606,22.9,1.3,Overcast,58.666666666666664,759.6666666666666,10.123068091430916
Spain,Andalusia,Huelva,"142,532",ES,680,1265,1525,76,,37.2575874,-6.9484945,0.0,0.0,18.726642335766424,25.27463768115942,17.3731884057971,12.477859778597786,19.67802197802198,23.0,5.9,Overcast,76.33333333333333,722.3333333333334,10.117908702337024
Spain,Andalusia,Jaén,"111,888",ES,556,1133,1423,61,,37.9553976,-3.4937431,0.3333333333333333,0.2333333333333333,18.817791970802922,28.98985507246377,16.79492753623188,9.97527675276753,19.356776556776556,24.1,3.1,Overcast,62.0,749.3333333333334,10.065730801558017
Spain,Andalusia,Jérez de la Frontera,"213,231",ES,465,989,1694,66,,36.6816936,-6.1377402,0.0,0.0,18.816149635036496,25.579347826086956,17.40144927536232,12.271955719557194,19.905128205128207,23.4,5.4,Overcast,57.0,795.3333333333334,10.15889371668717
Spain,Castile and León,León,"121,281",ES,738,1303,1999,75,,42.5989995,-5.5682413,14.666666666666666,10.22,12.102463503649636,20.986231884057972,10.34927536231884,4.383025830258302,12.556410256410258,16.3,-1.1,Overcast,18.0,1104.3333333333333,9.690900020500205
Spain,Catalonia,Lleida,"143,094",ES,596,1229,1759,63,,41.6147605,0.6267842,0.3333333333333333,0.04666666666666667,17.057572992700727,27.083333333333332,16.038768115942027,7.230258302583026,17.706959706959708,20.9,1.3,Overcast,24.333333333333332,580.3333333333334,9.775318542435425
Spain,La Rioja,Logroño,"150,583",ES,568,1118,2049,67,,42.4661196,-2.4396676,5.333333333333333,3.1733333333333333,14.538594890510948,23.057971014492754,13.066304347826087,6.7284132841328415,15.167032967032968,18.9,1.6,Overcast,9.333333333333334,920.6666666666666,9.697027726527265
Spain,Community of Madrid,Madrid,"3,332,035",ES,1177,2015,2580,92,,40.416782,-3.703507,5.0,2.0066666666666664,15.855109489051092,26.59094202898551,14.044927536231887,6.730627306273063,15.889010989010991,20.6,0.5,Overcast,38.333333333333336,847.3333333333334,9.874058917589174
Spain,Andalusia,Málaga,"586,384",ES,929,1617,1700,80,,36.7213028,-4.4216366,0.0,0.0,19.651277372262772,26.353985507246374,17.932608695652174,13.578966789667895,20.64029304029304,27.3,6.9,Overcast,55.0,539.0,10.153806549815501
Spain,Andalusia,Marbella,"156,295",ES,1273,1924,2160,78,,36.508976,-4.88562,0.0,0.0,19.702098540145986,26.43695652173913,17.82608695652174,13.845756457564574,20.603296703296706,24.9,9.8,Overcast,56.666666666666664,676.6666666666666,10.169038417384174
Spain,Catalonia,Mataró,"129,870",ES,902,1575,1975,71,,41.5398348,2.4448926,0.6666666666666666,0.09333333333333334,16.827645985401457,24.371739130434783,14.681159420289855,10.015498154981548,18.13296703296703,20.7,4.0,Overcast,18.0,903.0,9.781238120131203
Spain,Community of Madrid,Móstoles,"211,265",ES,1024,1703,1560,71,,40.3238525,-3.8649214,3.6666666666666665,1.6333333333333335,15.47956204379562,25.687681159420286,13.619927536231886,6.7154981549815504,15.73919413919414,19.5,0.3,Overcast,41.0,902.0,9.87974561295613
Spain,Region of Murcia,Murcia,"469,177",ES,661,1305,1750,82,,37.9923795,-1.1305431,0.0,0.0,19.925182481751825,28.047826086956523,18.085507246376814,12.666789667896678,20.778388278388277,27.4,7.1,Overcast,33.333333333333336,477.6666666666667,10.060453351783517
Spain,Galicia,Ourense,"104,250",ES,569,1147,1514,74,,42.1939629,-7.537124,26.333333333333332,65.61333333333333,11.19352189781022,18.030434782608694,9.155072463768116,5.533579335793358,11.96080586080586,16.3,-0.1,Overcast,23.666666666666668,2261.0,9.721386316113158
Spain,Asturias,Oviedo,"217,584",ES,659,1300,2193,77,,43.3618625,-5.8483581,9.0,11.526666666666669,13.853284671532847,18.993478260869566,12.369202898550723,8.82029520295203,15.15311355311355,21.0,2.0,Overcast,5.666666666666667,2012.3333333333333,9.622451957769577
Spain,Balearic Islands,Palma de Mallorca,"423,350",ES,1186,1930,1846,79,,39.5695818,2.6500745,0.3333333333333333,3.1966666666666668,18.57992700729927,25.65072463768116,16.229347826086958,12.207011070110699,20.134065934065937,21.7,7.5,Overcast,24.666666666666668,686.0,9.941449887248872
Spain,Canary Islands,Las Palmas,"378,027",ES,826,1484,1761,81,,27.9580004,-15.6062305,0.3333333333333333,0.21,15.229835766423358,21.184057971014493,12.99782608695652,10.225461254612545,16.434432234432236,24.9,3.6,Overcast,31.333333333333332,729.6666666666666,10.725354274292743
Spain,Navarre,Pamplona,"205,762",ES,900,1585,1953,79,,42.8181992,-1.6440089,11.666666666666666,10.43,13.291149635036497,20.78731884057971,11.622463768115942,6.323247232472324,14.316483516483517,19.2,-0.2,Overcast,9.333333333333334,1339.0,9.66623274907749
Spain,Catalonia,Sabadell,"218,300",ES,984,1637,2228,87,,41.5421013,2.1138977,1.3333333333333333,0.7233333333333333,16.36094890510949,24.46992753623188,14.468478260869563,9.165682656826569,17.21868131868132,22.0,2.7,Overcast,17.0,997.0,9.781238120131203
Spain,Castile and León,Salamanca,"143,954",ES,625,1189,1636,78,,40.9651572,-5.6640182,9.666666666666666,7.886666666666667,13.678193430656934,23.028985507246375,11.601086956521739,5.7284132841328415,14.216117216117215,19.0,-1.0,Overcast,31.0,939.0,9.828086920869207
Spain,Canary Islands,San Cristóbal de La Laguna,"159,034",ES,899,1539,1732,63,,28.4857715,-16.3159422,0.0,0.0,17.409306569343066,19.371376811594203,15.693115942028983,15.034686346863468,19.517948717948716,26.2,11.5,Light Drizzle,8.0,1567.3333333333333,10.692088335383353
Spain,Basque Country,San Sebastián,"188,743",ES,985,1673,2636,81,,43.3224219,-1.9838889,4.333333333333333,7.419999999999999,15.58257299270073,20.505797101449275,13.84963768115942,10.733579335793358,17.170695970695974,23.0,4.9,Overcast,8.333333333333334,2465.6666666666665,9.622451957769577
Spain,Canary Islands,Santa Cruz de Tenerife,"209,395",ES,912,1567,1741,78,,28.467178,-16.2507843,0.0,0.0,20.980200729927006,23.569202898550724,19.384057971014492,17.960885608856092,22.97362637362637,28.9,15.2,Overcast,10.0,1259.6666666666667,10.696266748667487
Spain,Cantabria,Santander,"172,726",ES,691,1372,2027,79,,43.4618932,-3.8100255,3.3333333333333335,4.503333333333333,15.364507299270073,20.25072463768116,13.523550724637682,10.802583025830259,16.814285714285717,24.2,5.7,Overcast,9.333333333333334,2134.6666666666665,9.609796935219352
Spain,Andalusia,Seville,"684,025",ES,753,1393,1817,82,,37.3886303,-5.9953403,0.0,0.0,20.084215328467153,28.771014492753626,18.65905797101449,12.009963099630996,20.757875457875457,24.0,5.5,Overcast,70.0,724.0,10.10755831283313
Spain,Catalonia,Tarragona,"138,262",ES,855,1445,1907,80,,41.1172364,1.2546057,0.6666666666666666,0.04666666666666667,17.659306569343066,25.18695652173913,15.638043478260867,10.805904059040591,18.895604395604394,21.3,5.1,Overcast,26.0,763.3333333333334,9.81645881508815
Spain,Catalonia,Terrassa,"225,277",ES,895,1590,2352,74,,41.5629623,2.0100492,2.6666666666666665,1.7033333333333331,15.786861313868615,24.042391304347824,14.018840579710144,8.301476014760146,16.658608058608063,21.0,2.0,Overcast,13.333333333333334,1011.0,9.775318542435425
Spain,Community of Madrid,Torrejón de Ardoz,"137,711",ES,916,1581,2161,73,,40.4587767,-3.4793343,3.3333333333333335,1.61,15.919160583941608,26.56811594202899,13.980072463768115,6.857564575645757,16.10879120879121,20.3,-0.2,Overcast,38.0,882.3333333333334,9.86835913284133
Spain,Valencian Community,Valencia,"807,693",ES,962,1703,2415,89,,39.4697065,-0.3763353,0.0,0.0,18.89060218978102,26.227898550724635,16.919565217391305,12.219188191881917,20.087912087912088,25.4,6.6,Overcast,34.0,564.6666666666666,9.946984030340303
Spain,Castile and León,Valladolid,"297,459",ES,634,1367,2235,80,,41.6521807,-4.728605,8.333333333333334,4.97,13.845711678832116,23.32427536231884,11.981884057971014,5.513284132841329,14.418681318681317,18.3,-0.1,Overcast,24.0,906.3333333333334,9.769384563345636
Spain,Galicia,Vigo,"293,652",ES,667,1302,1964,65,,42.2376602,-8.7247205,3.3333333333333335,1.9366666666666668,15.678010948905108,21.315217391304348,14.130434782608695,10.559778597785977,16.624175824175822,22.8,3.3,Overcast,28.0,2252.6666666666665,9.721386316113158
Spain,Basque Country,Vitoria-Gasteiz,"255,886",ES,1031,1685,2094,81,,42.8465088,-2.6724025,13.0,12.623333333333335,13.026094890510947,19.757246376811594,11.212681159420288,6.708487084870849,14.325641025641024,17.6,2.2,Overcast,3.3333333333333335,1512.6666666666667,9.66623274907749
Spain,Aragon,Zaragoza,"682,513",ES,761,1457,1744,77,,41.6521342,-0.8809428,1.3333333333333333,2.1233333333333335,17.04434306569343,26.41268115942029,15.781884057971013,8.357933579335793,17.472161172161172,19.9,3.2,Overcast,27.666666666666668,582.0,9.769384563345636
Poland,Podlaskie,Białystok,"292,058",PL,654,1148,1323,74,,53.1275051,23.1470509,56.666666666666664,62.580000000000005,9.614233576642334,19.307608695652174,9.181159420289855,0.21697416974169742,9.58058608058608,14.9,-8.0,Overcast,8.0,1452.6666666666667,8.531607718327182
Poland,Silesian,Bielsko-Biała,"166,189",PL,693,1201,1265,75,,49.8120785,19.0291988,55.0,116.52666666666669,10.298357664233576,19.264492753623188,9.679710144927537,1.596678966789668,10.497069597069597,16.6,-7.4,Overcast,7.0,2061.0,8.958042189421896
Poland,Kuyavian-Pomeranian,Bydgoszcz,"328,370",PL,588,1103,1301,75,,53.1297127,18.0294488,36.0,33.46,10.50565693430657,19.356521739130432,9.885144927536233,2.088929889298893,10.53992673992674,15.6,-6.6,Overcast,9.333333333333334,1380.6666666666667,8.531607718327182
Poland,Silesian,Bytom,"148,687",PL,565,1043,1469,64,,50.3470387,18.9231857,37.0,63.56000000000001,10.415784671532847,19.6768115942029,9.992391304347827,1.4309963099630996,10.399999999999999,16.2,-7.1,Overcast,9.666666666666666,1594.3333333333333,8.890559840098401
Poland,Silesian,Chorzów,"101,184",PL,552,1038,1496,78,,50.2884726,18.9703798,40.0,63.14000000000001,10.452372262773721,19.755072463768116,10.005434782608695,1.463468634686347,10.422344322344323,16.2,-7.1,Overcast,7.666666666666667,1628.0,8.899099087740877
Poland,Silesian,Częstochowa,"207,117",PL,570,1033,1256,76,,50.8120466,19.113213,42.666666666666664,59.24333333333334,10.40273722627737,19.544565217391302,9.955434782608695,1.5560885608856088,10.394505494505495,16.6,-6.8,Overcast,10.0,1580.6666666666667,8.838680606806069
Poland,Silesian,Dąbrowa Górnicza,"114,148",PL,587,1077,1278,77,,50.369624,19.2890465,42.0,66.61666666666666,9.938959854014596,19.148913043478263,9.49927536231884,0.9767527675276755,9.968864468864469,15.9,-7.3,Overcast,9.333333333333334,1638.0,8.890559840098401
Poland,Warmian-Masurian,Elbląg,"113,195",PL,632,1074,1384,61,,54.1988997,19.4410857,46.0,59.10333333333333,9.362226277372264,17.888043478260872,8.56557971014493,1.0357933579335794,9.813553113553114,14.9,-13.6,Overcast,7.0,1640.3333333333333,8.378127265272653
Poland,Pomeranian,Gdańsk,"486,492",PL,917,1519,1766,81,,54.4288032,18.798327,42.0,58.146666666666675,10.146532846715328,17.765579710144927,7.785507246376812,3.0232472324723245,11.9018315018315,12.9,-1.9,Overcast,6.0,1454.6666666666667,8.335524784747848
Poland,Pomeranian,Gdynia,"242,141",PL,891,1478,2090,81,,54.5233304,18.6040279,50.666666666666664,68.53,10.115602189781022,18.142391304347825,9.038405797101449,2.2719557195571958,10.875824175824176,16.0,-6.9,Overcast,6.0,1620.6666666666667,8.32475746207462
Poland,Silesian,Gliwice,"170,457",PL,572,1026,1469,64,,50.294113,18.6657306,37.666666666666664,54.53,10.801003649635037,19.989492753623185,10.355797101449275,1.8712177121771219,10.826007326007327,16.4,-6.4,Overcast,12.0,1562.0,8.899099087740877
Poland,Lubusz,Gorzów Wielkopolski,"115,847",PL,596,1113,1235,70,,52.7309926,15.2400451,34.0,33.833333333333336,10.79242700729927,19.23985507246377,10.223550724637683,2.562361623616236,10.997069597069597,16.4,-6.2,Overcast,8.666666666666666,1417.0,8.58069979499795
Poland,Silesian,Katowice,"279,119",PL,631,1137,1576,79,,50.2598987,19.0215852,39.666666666666664,64.67999999999999,10.661678832116788,19.88985507246377,10.193115942028985,1.7081180811808119,10.693772893772895,16.5,-6.7,Overcast,8.0,1634.6666666666667,8.907608015580157
Poland,Świętokrzyskie,Kielce,"183,147",PL,609,1097,1414,74,,50.8540285,20.6099157,45.0,60.27,10.052828467153285,19.480797101449276,9.528260869565218,1.0797047970479705,9.958974358974357,15.7,-7.6,Overcast,8.0,1520.6666666666667,8.829924005740057
Poland,West Pomeranian,Koszalin,"105,905",PL,623,1089,1323,56,,54.2071799,16.2175411,38.333333333333336,56.39666666666667,9.471715328467154,17.0518115942029,8.365942028985508,1.9612546125461254,10.38168498168498,15.4,-5.8,Overcast,10.0,1773.3333333333333,8.367545407954077
Poland,Lesser Poland,Kraków,"804,237",PL,960,1580,1891,83,,50.0619474,19.9368564,40.666666666666664,60.083333333333336,10.636040145985403,20.152898550724636,10.048188405797102,1.6291512915129152,10.54981684981685,16.3,-7.2,Overcast,7.0,1543.6666666666667,8.92453680811808
Poland,Łódź,Łódź,"655,279",PL,712,1338,1620,78,,51.7728245,19.4784857,42.666666666666664,51.123333333333335,10.181569343065693,19.522101449275365,9.670652173913043,1.37380073800738,9.998168498168498,15.0,-6.2,Overcast,8.0,1512.0,8.713116512915128
Poland,Lublin,Lublin,"330,447",PL,790,1323,1364,77,,51.2181945,22.5546776,51.333333333333336,77.53666666666668,10.206660583941606,19.69710144927536,9.568840579710145,1.148339483394834,10.24871794871795,16.0,-6.9,Overcast,8.333333333333334,1535.6666666666667,8.78566265887659
Poland,Warmian-Masurian,Olsztyn,"167,844",PL,695,1182,1355,70,,53.776644,20.4777531,48.333333333333336,60.923333333333325,9.59771897810219,18.555434782608696,8.896014492753624,0.8959409594095942,9.88901098901099,14.6,-7.7,Overcast,8.0,1485.3333333333333,8.44067741902419
Poland,Opole,Opole,"126,300",PL,758,1230,1476,74,,50.6787929,17.9298844,34.333333333333336,43.51666666666666,11.03932481751825,20.121014492753623,10.483333333333334,2.319188191881919,11.076190476190478,16.4,-6.7,Overcast,9.0,1480.6666666666667,8.856097755227553
Poland,Masovian,Płock,"111,927",PL,703,1166,1278,71,,52.5464521,19.7008606,43.666666666666664,39.78333333333334,10.29279197080292,19.418478260869566,9.62427536231884,1.63210332103321,10.339926739926739,15.9,-7.0,Overcast,9.333333333333334,1418.3333333333333,8.609687833128332
Poland,Greater Poland,Poznań,"540,146",PL,836,1420,1831,80,,52.4006632,16.9197326,34.0,29.77333333333333,10.81925182481752,19.824637681159423,10.189130434782609,2.311439114391144,10.797435897435896,16.3,-6.4,Overcast,10.0,1395.3333333333333,8.628822806478066
Poland,Masovian,Radom,"196,918",PL,564,1008,1103,73,,51.4171606,21.1609448,43.666666666666664,56.67666666666667,10.462956204379562,19.840579710144926,9.902536231884058,1.5977859778597785,10.34908424908425,16.1,-6.7,Overcast,8.333333333333334,1444.3333333333333,8.75871193111931
Poland,Silesian,Ruda Śląska,"131,062",PL,607,1085,1594,64,,50.2858001,18.8747933,37.0,57.56333333333334,10.282481751824816,19.541666666666668,9.848550724637683,1.3003690036900368,10.276556776556777,16.1,-7.3,Overcast,9.0,1592.0,8.899099087740877
Poland,Silesian,Rybnik,"131,323",PL,541,1010,1351,76,,50.1105691,18.5531874,41.0,60.06,11.010127737226277,20.277173913043477,10.572463768115941,2.0324723247232472,10.995604395604396,16.8,-5.5,Overcast,8.333333333333334,1616.0,8.92453680811808
Poland,Podkarpackie,Rzeszów,"197,536",PL,689,1200,2063,74,,50.013319,22.0161677,46.333333333333336,78.42333333333333,10.722901459854015,20.132246376811594,10.051449275362318,1.7671586715867158,10.779120879120878,17.2,-8.6,Overcast,8.333333333333334,1674.0,8.932956611316111
Poland,Silesian,Sosnowiec,"188,151",PL,600,1093,1255,77,,50.2712401,19.2155628,39.333333333333336,62.18333333333333,10.636587591240877,19.91086956521739,10.179347826086957,1.6804428044280442,10.613186813186813,16.4,-6.8,Overcast,8.666666666666666,1619.6666666666667,8.899099087740877
Poland,West Pomeranian,Szczecin,"390,278",PL,668,1166,1577,77,,53.4298114,14.5928676,33.666666666666664,34.32333333333333,10.737408759124088,18.75144927536232,10.091666666666667,2.7771217712177116,11.19010989010989,16.1,-5.8,Overcast,6.333333333333333,1440.6666666666667,8.481508333333334
Poland,Lesser Poland,Tarnów,"103,515",PL,518,966,1073,73,,50.0259883,20.9640584,42.666666666666664,71.09666666666668,10.924817518248174,20.31231884057971,10.293115942028985,2.0132841328413282,10.919047619047621,17.7,-9.6,Overcast,8.666666666666666,1662.0,8.932956611316111
Poland,Kuyavian-Pomeranian,Toruń,"195,263",PL,484,926,1637,76,,53.0145361,18.5965831,37.666666666666664,33.81,10.429927007299272,19.382608695652173,9.683333333333334,1.9738007380073803,10.527838827838828,15.8,-6.7,Overcast,9.333333333333334,1372.6666666666667,8.54150467404674
Poland,Silesian,Tychy,"122,605",PL,569,1054,1473,64,,50.1264981,19.0067846,38.333333333333336,62.18333333333334,10.610127737226279,19.879710144927532,10.09855072463768,1.6712177121771217,10.62930402930403,16.3,-6.3,Overcast,8.0,1604.6666666666667,8.916087976629766
Poland,Lower Silesian,Wałbrzych,"101,082",PL,499,1015,1253,59,,50.7659054,16.2825424,47.666666666666664,75.46,9.533120437956203,18.282246376811592,8.856159420289856,1.1188191881918819,9.724908424908426,13.4,-11.6,Overcast,10.333333333333334,1737.6666666666667,8.838680606806069
Poland,Masovian,Warsaw,"1,861,644",PL,1217,1978,2042,85,,52.2319581,21.0067249,45.666666666666664,46.923333333333325,10.485310218978102,19.922101449275367,9.984057971014492,1.5350553505535056,10.336263736263737,16.3,-6.1,Overcast,9.666666666666666,1462.3333333333333,8.657247006970069
Poland,Kuyavian-Pomeranian,Włocławek,"101,450",PL,569,902,1083,70,,52.6655636,19.0961297,38.0,35.63,10.529014598540146,19.568840579710145,9.833695652173912,1.963837638376384,10.595238095238095,16.0,-5.5,Overcast,6.666666666666667,1395.6666666666667,8.59040065600656
Poland,Lower Silesian,Wrocław,"674,132",PL,977,1592,1688,79,,51.1263106,16.9781963,31.666666666666668,33.17999999999999,11.022536496350364,19.76485507246377,10.432246376811595,2.677859778597786,11.064468864468864,15.7,-6.4,Overcast,10.666666666666666,1447.6666666666667,8.794580043050432
Poland,Silesian,Zabrze,"154,642",PL,717,1147,1489,64,,50.3142806,18.7815763,37.0,57.56333333333334,10.645255474452556,19.90434782608696,10.216304347826087,1.6597785977859778,10.637728937728937,16.4,-7.0,Overcast,9.0,1592.0,8.899099087740877
Poland,Lubusz,Zielona Góra,"139,132",PL,640,1107,1490,71,,51.9383777,15.5050408,31.0,34.696666666666665,10.782025547445254,19.54891304347826,10.239492753623189,2.393726937269373,10.794139194139195,16.9,-6.7,Overcast,11.0,1429.6666666666667,8.694636234112341
Romania,Arad,Arad,"145,078",RO,295,708,837,70,,46.1753793,21.3196342,19.333333333333332,17.26666666666667,13.213594890510947,23.582971014492752,12.315217391304348,3.6335793357933577,13.148351648351648,19.1,-3.8,Overcast,17.333333333333332,1083.0,9.35479621771218
Romania,Bacău,Bacău,"136,087",RO,264,724,978,55,,46.4228703,26.7163991,35.666666666666664,63.44333333333333,10.914872262773724,21.571376811594202,9.896376811594202,1.4162361623616235,10.600000000000001,16.6,-4.8,Overcast,17.666666666666668,1147.6666666666667,9.32642114596146
Romania,Maramureș,Baia Mare,"108,759",RO,266,714,755,50,,47.6565584,23.5719843,33.0,62.416666666666664,11.743795620437957,21.481884057971016,11.26159420289855,2.518450184501845,11.543956043956044,18.1,-4.1,Overcast,14.666666666666666,1630.0,9.201940149651495
Romania,Brăila,Brăila,"154,686",RO,390,871,992,67,,45.2716092,27.9742932,12.666666666666666,22.353333333333335,13.571076642335768,24.69746376811594,12.466304347826087,3.3542435424354244,13.581318681318681,19.5,-3.7,Overcast,23.0,809.6666666666666,9.444770817958181
Romania,Bucharest,Bucharest,"1,716,961",RO,525,1116,1391,81,,44.4361414,26.1027202,15.0,34.29999999999999,13.77919708029197,25.565579710144927,12.47355072463768,3.1125461254612543,13.771794871794873,20.4,-3.6,Overcast,24.0,927.0,9.51836070110701
Romania,Buzău,Buzău,"103,481",RO,427,857,917,66,,45.2692582,26.7748173,22.666666666666668,33.833333333333336,11.90985401459854,22.532608695652176,10.781884057971013,2.3940959409594096,11.756776556776556,18.0,-4.7,Overcast,19.666666666666668,961.0,9.444770817958181
Romania,Cluj,Cluj-Napoca,"286,598",RO,660,1193,1337,74,,46.769379,23.5899542,27.333333333333332,42.513333333333335,11.240784671532849,21.757246376811594,10.58659420289855,1.5878228782287824,10.852380952380951,16.4,-5.9,Overcast,19.333333333333332,1199.0,9.290474210742108
Romania,Dolj,Craiova,"234,140",RO,450,909,1176,70,,44.3190159,23.7965614,12.0,18.783333333333335,14.30875912408759,26.172463768115943,13.105434782608695,3.556457564575646,14.204761904761908,19.4,-3.3,Overcast,24.0,887.0,9.53150306478065
Romania,Bihor,Oradea,"183,105",RO,378,839,905,67,,47.0549163,21.9285231,21.666666666666668,28.63,13.073996350364963,23.36521739130435,12.352898550724637,3.517712177121771,12.884981684981687,19.6,-4.4,Overcast,18.666666666666668,1168.3333333333333,9.261323575235751
Romania,Sibiu,Sibiu,"134,309",RO,393,805,1128,69,,45.7973912,24.1519202,28.0,39.34,11.295346715328467,21.508333333333333,10.395652173913042,1.9597785977859778,11.146886446886446,17.8,-8.4,Overcast,19.0,1287.6666666666667,9.389801301763018
Sweden,Västra Götaland,Gothenburg,"655,100",SE,902,1823,3793,94,,57.7072326,11.9670171,46.0,72.12333333333333,8.90757299270073,16.30688405797102,7.967753623188406,1.41549815498155,9.814285714285715,10.2,-10.1,Overcast,7.0,2150.3333333333335,7.784424231242311
Sweden,Skåne,Helsingborg,"113,800",SE,729,1485,3214,88,,56.0442098,12.703706,35.666666666666664,42.67666666666668,9.465145985401461,16.63768115942029,8.196739130434784,2.2889298892988927,10.61978021978022,10.2,-7.7,Overcast,6.333333333333333,1763.3333333333333,8.075186121361215
Sweden,Jönköping,Jönköping,"101,100",SE,747,1528,2770,85,,57.7825634,14.165719,57.0,89.41333333333334,8.521076642335766,16.625,7.4923913043478265,0.592619926199262,9.238461538461538,10.0,-8.7,Overcast,5.0,1593.0,7.770984327593275
Sweden,Östergötland,Linköping,"119,000",SE,717,1530,3492,85,,58.4098135,15.6245252,56.333333333333336,86.42666666666666,8.231843065693429,16.944202898550724,7.180797101449275,-0.1405904059040591,8.797435897435896,10.3,-9.9,Overcast,4.333333333333333,1395.3333333333333,7.646699579745798
Sweden,Skåne,Malmö,"324,000",SE,875,1757,3358,90,,55.6052931,13.0001566,29.0,27.323333333333327,10.051368613138685,17.294202898550726,8.37427536231884,3.0394833948339484,11.384981684981687,10.6,-6.2,Overcast,8.0,1529.0,8.157354776547765
Sweden,Örebro,Örebro,"126,000",SE,578,1325,3224,86,,59.2747287,15.2151181,55.0,83.32333333333332,7.672080291970803,16.761231884057974,6.921376811594204,-1.2667896678966788,8.115384615384615,9.1,-8.2,Overcast,4.0,1486.3333333333333,7.455665662156621
Sweden,Stockholm,Stockholm,"1,766,100",SE,1271,2297,3571,96,,59.3251172,18.0710935,57.0,84.58333333333334,7.740054744525548,16.91485507246377,6.11195652173913,-0.9280442804428045,8.715018315018314,7.7,-7.6,Overcast,8.0,1371.3333333333333,7.455665662156621
Sweden,Uppsala,Uppsala,"167,300",SE,823,1650,2709,92,,59.8586126,17.6387436,61.333333333333336,80.24333333333334,7.271350364963504,16.81775362318841,6.057608695652174,-1.8527675276752769,7.904395604395603,8.1,-10.3,Overcast,7.0,1398.6666666666667,7.330550297252972
Sweden,Västmanland,Västerås,"128,500",SE,711,1494,3402,89,,59.6110992,16.5463679,51.333333333333336,75.78666666666666,7.512043795620438,16.924999999999997,6.590579710144928,-1.6959409594095942,8.067765567765568,9.0,-8.1,Overcast,4.0,1417.6666666666667,7.39387676301763
Sweden,Gävleborg,Gävle,"105,000",SE,752,1483,3239,71,,60.6750132,17.1467019,76.33333333333333,120.60999999999997,6.950456204379562,16.58405797101449,5.696014492753624,-2.357933579335793,7.719413919413918,9.0,-11.4,Overcast,6.333333333333333,1595.0,7.1305645653956535
Portugal,Lisbon,Amadora,"174,511",PT,931,1481,1137,82,,38.758959,-9.2365233,0.0,0.0,16.947810218978102,21.78695652173913,15.556159420289855,12.17011070110701,18.205128205128204,21.9,7.1,Overcast,31.666666666666668,1198.0,10.002422304223042
Portugal,North,Braga,"197,594",PT,777,1337,1236,80,,41.5510583,-8.4280045,2.3333333333333335,0.7933333333333333,15.291514598540147,21.32934782608696,13.8,9.793726937269373,16.152747252747254,21.3,3.5,Overcast,33.333333333333336,2073.0,9.776166523165234
Portugal,Lisbon,Cascais,"213,928",PT,1085,1656,2431,86,,38.6968919,-9.4204495,0.0,0.0,17.503649635036496,21.704710144927535,16.17789855072464,13.288560885608856,18.78095238095238,22.1,8.6,Overcast,31.666666666666668,1277.3333333333333,10.007822468224681
Portugal,Central,Coimbra,"142,252",PT,699,1260,1359,78,,40.2111931,-8.4294632,1.0,0.2333333333333333,16.500547445255478,21.63586956521739,15.279710144927536,11.411070110701106,17.595238095238095,22.8,5.4,Overcast,25.666666666666668,1650.0,9.886225984009839
Portugal,Madeira,Funchal,"106,429",PT,1028,1561,1069,73,,32.6496497,-16.9086783,0.0,0.0,19.366788321167885,22.430797101449276,17.537681159420288,16.511439114391145,20.952747252747255,23.5,13.2,Overcast,5.0,1707.6666666666667,10.43421827593276
Portugal,Lisbon,Lisbon,"548,703",PT,1221,1889,1510,84,,38.7077507,-9.1365919,0.0,0.0,17.797536496350364,22.733695652173914,16.396014492753626,12.962730627306271,19.023443223443223,22.2,7.1,Overcast,34.333333333333336,1117.6666666666667,10.007822468224681
Portugal,Lisbon,Loures,"203,724",PT,923,1509,863,67,,38.8308741,-9.1684512,0.0,0.0,17.772080291970802,22.505797101449275,16.45072463768116,13.002952029520296,19.05641025641026,21.4,8.4,Overcast,34.666666666666664,1098.0,9.997010649856499
Portugal,North,Porto,"240,592",PT,916,1499,1401,82,,41.1502195,-8.6103497,1.6666666666666667,0.28,15.61852189781022,19.997463768115942,14.34746376811594,11.203321033210333,16.85934065934066,22.7,6.3,Overcast,30.333333333333332,1866.0,9.811458558835591
Portugal,Lisbon,Sintra,"388,767",PT,978,1577,1490,70,,38.8355446,-9.3522371,0.0,0.0,16.28448905109489,20.169927536231885,14.988768115942028,12.17011070110701,17.75054945054945,22.3,6.7,Overcast,26.333333333333332,1557.0,9.997010649856499
